titulo,categoria,categorias_adicionales,descripcion,telefono,direccion,ciudad,codigo_postal,region,pais,latitud,longitud,rating,cantidad_reviews,url,dominio,cid,place_id,verificado,estado_actual,logo,imagen_principal,total_fotos,nivel_precio,hotel_rating
Reggina flores,Restaurant,,ahora podes escribirnos a regginaresto2022@gmail.com,5491146191591,"Rivera Indarte 32, C1406 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1406,Buenos Aires,AR,-34.6291951,-58.4624585,4.1,2245,https://linktr.ee/regginaristorante,linktr.ee,7188552229761619996,ChIJ34pSpCzKvJURHJhImCrewmM,True,open,https://lh3.googleusercontent.com/-wLkv8vfyQUc/AAAAAAAAAAI/AAAAAAAAAAA/-QtahaD23j0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMFhFqX3Tv233qh48XkFtOc1Smxy9FSSeKupqQA=w408-h725-k-no,1313,moderate,
Santa Monica Burgers,Restaurant,,,5491142249764,"Conesa 124, B1878 Quilmes, Provincia de Buenos Aires",Quilmes,,Buenos Aires Province,AR,-34.7188513,-58.2618462,4.4,2244,http://www.facebook.com/santamonicaburgers/,www.facebook.com,17326171458412393948,ChIJxeVcQhQuo5UR3LUuuCTtcvA,True,close,https://lh6.googleusercontent.com/-oHtOVyYcLqU/AAAAAAAAAAI/AAAAAAAAAAA/QBAbpgOcspk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNsJM5rLNd3BbmYF6Gb2gCSYG6Y5aPDV7cGuL3y=w584-h240-k-no,827,moderate,
Cauce Restaurante,Restaurante,,"Cada fuego es un territorio propio atravesado por las corrientes de sus hacedores y de sus convidados.
Cauce presenta su modo de interpretar esas llamas y de compartir.
Una carta generosa, una barra definitivamente personal e impactante para un lugar bendecido por la calidad de productos nobles, seleccionados.
Puede que no sea un asador como otros, puede que sea eso que recuerden siempre, ese lugar que logró conmover.
Bienvenidos al Cauce.",5491150322567,"Av. Alicia Moreau de Justo 440, C1107 Puerto Madero, Cdad. Autónoma de Buenos Aires",Puerto Madero,C1107,Cdad. Autónoma de Buenos Aires,AR,-34.6032817,-58.3669758,4.7,2244,https://www.cauce.com.ar/,www.cauce.com.ar,7916581773343185246,ChIJm--YcBY1o5URXtlz0y1Z3W0,True,close,https://lh3.googleusercontent.com/-dJEfTxf7tH0/AAAAAAAAAAI/AAAAAAAAAAA/7zt5kmkNHOI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMl4X2Dg6s8_eteqnRVB8evbBSLrrAHm3h8rcE=w408-h272-k-no,1798,inexpensive,
Taste & Meet,Restaurant,Cafe,"Somos un restaurante de comida tradicional, con opciones veganas y vegetarianas. Ofrecemos una carta amplia, con sabores únicos y deliciosos. ¡Vení a encontrarte y conocernos!",5491123773074,"José María Moreno 134, B1824MRG Lanús, Provincia de Buenos Aires, Argentina",Lanús,B1824,Buenos Aires Province,AR,-34.701488999999995,-58.393711499999995,4.3,2239,https://www.instagram.com/tasteandmeetarg/,www.instagram.com,16234740790532386385,ChIJYdozLdDNvJURUS460LtiTeE,True,open,https://lh3.googleusercontent.com/-o4ufF4oob64/AAAAAAAAAAI/AAAAAAAAAAA/eDX7OP2cH6k/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipP29xT5y-cOI6KCkfQDJDSMnq8-5FfIZp80nboa=w426-h240-k-no,1186,moderate,
Gran Parrilla lo de Jaime,Grill,"Restaurant, Steak house",Parrilla .hamburguesa. milanesas gigantes tortillas espectaculares,5491131680846,"Honduras 4518, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.592061099999995,-58.425385899999995,4.2,2238,https://www.instagram.com/granparrillalodejaime,www.instagram.com,59957367500970023,ChIJ_2HccKDLvJURJxiQd-gC1QA,True,close,https://lh4.googleusercontent.com/-MwjtNVCIczo/AAAAAAAAAAI/AAAAAAAAAAA/TFJu8FAcgW8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipN5Dv1YmmepieLoxSyhg8TavvQLJvL5kYejJ56R=w426-h240-k-no,1297,moderate,
Jerome Las Cañitas,Brewpub,"Bar, Restaurant","Restaurante y bar pensado para que puedas disfrutar nuestra propuesta gastronómica acompañada de las mejores cervezas artesanales (tradicionales y belgas), una variada carta de cocktails, y vinos (por botella o por copa de diferentes etiquetas y cepas).",5491164723635,"Av. Gral. Indalecio Chenaut 1878, C1426DIO Cdad. Autónoma de Buenos Aires",Buenos Aires,C1426,Buenos Aires,AR,-34.571179,-58.431863,4.2,2234,https://www.facebook.com/Jerome-Las-Ca%C3%B1itas-501315750073667/,www.facebook.com,7293170562427405253,ChIJYxzsnL21vJURxUPSU_yLNmU,True,open,https://lh3.googleusercontent.com/-5NUKsMDUs90/AAAAAAAAAAI/AAAAAAAAAAA/NyYAAZvvhz0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOdHQNDfqcRutMGexcJeOogt99agR_iMlya-qE=w408-h544-k-no,936,moderate,
Punto Amarradero - Centro de graduados del Liceo Naval,Restaurant,"Function room facility, Sports club","Punto Amarradero es el restaurante del Centro de Graduados del Liceo Naval. Cuenta con un ventanal que permite ver el Amarradero desde cualquier punto del salón y una terraza abierta y techada que nos conecta aún más con el entorno. El mismo espacio es contratado para múltiples eventos hasta 250 personas y dependiendo de la gastronomía elegida, puede ampliar su capacidad.
Desde 2019 está administrado por Le Goût Catering, una empresa de nombre nuevo pero más de 30 años en el rubro gastronómico.",5491160351936,"Colectora Av. Cantilo 3200, C1429 Cdad. Autónoma de Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.540134699999996,-58.451918899999995,4.4,2233,http://www.cglnm.com.ar/,www.cglnm.com.ar,13201779890171872017,ChIJLZCbtxi0vJUREQOXNN0kNrc,True,close,https://lh3.googleusercontent.com/-GFaPaPNoTxc/AAAAAAAAAAI/AAAAAAAAAAA/XgbCu4KIMig/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPisQkqzafE0OQcNH_HbkEetl57jfa5-kEc3gpM=w427-h240-k-no,3280,moderate,
Almacén de Pizzas,Pizza restaurant,Restaurant,"Un dia hicimos una pizza distinta, y nació Almacen de Pizzas. De herencia Italiana, de cerveza, pizza, fainá y mucho ruido; de familias y amigos encontrándose. . Las mesas bien cerca, una silla extra para que entremos todos. La grande de 10 porciones para que nunca falte. Una muzzarella estacionada en su punto justo. La mano de nuestros almaceneros, los maestros pizzeros. Un amasado intenso, y un descanso en la mesada, se va al fuego de nuestro horno de barro. Sale crocante como te gusta. Creemos en los ingredientes nobles, en las buenas pizzas y en los buenos encuentros. Porque hay cosas que no cambian, pero hay otras que siguen mejorando.",5491152639806,"Av. Elcano 3043, C1426EJO Cdad. Autónoma de Buenos Aires",Buenos Aires,C1426,Buenos Aires,AR,-34.5712912,-58.4585863,4.2,2231,https://pedir.almacendepizzas.com/menu/almacen-de-pizzas,pedir.almacendepizzas.com,12131148188585592202,ChIJv3znltm1vJURioVEAgF_Wqg,True,close,https://lh4.googleusercontent.com/-taWuYnJwe5s/AAAAAAAAAAI/AAAAAAAAAAA/eQJ6-Y_P4II/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nra5iQ3QVwIHXN4X19Xl_DKrlcCifgZk9SHNiiy-CHI9vT9ESJh_KwTgvvtNsjT0iJG1C2PTQ8NUCGxmBmJUvN835F0m4Jq9Z37smysLgLE-8Nq5GBIxmuO_G38DdlkXr10CzOL0A=w426-h240-k-no,459,moderate,
Lo del Viejo,Restaurant,,,5491132060868,"Lavalle 274, B1878 Quilmes, Provincia de Buenos Aires",Quilmes,B1878,Buenos Aires Province,AR,-34.7166092,-58.261166499999995,4.8,2230,https://pedidodirecto.net/lodelviejo,pedidodirecto.net,9612393510514605161,ChIJVyhgKFUvo5URaTx-G_gUZoU,True,close,https://lh3.googleusercontent.com/-PGADV4hRW4I/AAAAAAAAAAI/AAAAAAAAAAA/oYihzas6Qjo/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPG6YqR92H7a-b9EJA4QJBMsCk6Y_5hY_KOTlOC=w408-h408-k-no,538,moderate,
Rusticana Bar,Restaurant,,"Rusticana nació en principio como un modo de complemento de nuestra marca de helados ya desarrollada Il Vero Amaretto. Sin embargo no tardó en tomar fuerza propia.
Del delivery de picadas, comenzó a evolucionar dentro de nuestros locales, ofreciendo alternativas gastronómicas durante todo el año.
Se trata de una propuesta simple en un ambiente agradable, descontracturado y cálido.",5491125382537,"Av. Emilio Castro 7505, C1408 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1408,Buenos Aires,AR,-34.6553963,-58.5232628,3.9,2229,https://www.facebook.com/profile.php?id=100063705241866,www.facebook.com,15141875843483366042,ChIJ31qmqlnIvJURmvLkw9q_ItI,True,close,https://lh4.googleusercontent.com/-svWcuC6Bq90/AAAAAAAAAAI/AAAAAAAAAAA/gbAQjKnst-E/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npTrzKHKx3DRSDW4W6-a0ygOIHtc03dMgKjuhHY6HIGm9REVvRW4v8DJR1TzExsmm5Q-lt-8Xj_lUx_cqEH7dfyinysnxJ6bupYn5M8nq9l9ht-X9NLI0OLRCwZRlFOfD0_4Lk0=w408-h306-k-no,951,moderate,
Vico Wine Bar Villa Crespo,Wine bar,Restaurant,"En Vico vas a poder disfrutar de más de 140 etiquetas de vinos provenientes de distintas regiones de Argentina, y de varios ejemplares del resto del mundo, pensados y seleccionados por nuestro sommelier ejecutivo. Te invitamos a que recorras los 18 wine dispensers italianos que se encuentran en distintos rincones del salón, guiado por un equipo de profesionales. La propuesta gastronómica expresa una cocina descontracturada, en la cual el respeto a la materia prima y la calidad son el pilar principal. El cocktail bar te invita a un viaje sensorial que se produce al descubrir en un trago perfumes, aromas, y sabores singulares. Cada spirit, cada bebida, y cada combinación están perfectamente pensados para un momento y para cada cocktail.",5491164021368,"Gurruchaga 1149, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.592714199999996,-58.434281399999996,4.4,2226,http://vicowinebar.com.ar/,vicowinebar.com.ar,11256622420014210373,ChIJL0vA_4m1vJURRR2la3OON5w,True,open,https://lh3.googleusercontent.com/-AGlGHlL2_5U/AAAAAAAAAAI/AAAAAAAAAAA/B_fXwmxxeBM/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipORn0JHKHX6LgiDUpmaRs8pXsemrplNqbCliXfw=w408-h271-k-no,1961,moderate,
Espacio García - Gastronomía y Expresión,Restaurant,,"Espacio García se ubica en una esquina frente al corredor verde del bulevar García del Río, en el barrio de Saavedra. El local, desarrollado en dos plantas, combina una cafetería de especialidad con pastelería moderna y cocina con orientación natural, junto a iniciativas culturales en su sala de eventos.",5491169704679,"Vidal 3801, C1429 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1429,Buenos Aires,AR,-34.5490862,-58.473143099999994,4.2,2222,https://www.instagram.com/espaciogarcia?igsh=NndmMHZ0cTFkb2ow,www.instagram.com,5961503497115145790,ChIJg5Z5MXa3vJURPhbMYNiDu1I,True,close,https://lh5.googleusercontent.com/-kxkvOjmXiik/AAAAAAAAAAI/AAAAAAAAAAA/LjchcA22TDU/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMwgav5LSs5mYx8MswIPZVyaVwfSFCzTlvnMTDU=w408-h544-k-no,1079,inexpensive,
El Desembarco Recoleta,Restaurante,,,5491154698553,"Marcelo Torcuato de Alvear 2321, C1425 Cdad. Autónoma de Buenos Aires, Argentina",Cdad. Autónoma de Buenos Aires,C1425,Cdad. Autónoma de Buenos Aires,AR,-34.596565399999996,-58.400467799999994,4.7,2221,https://pedir.eldesembarco.com/menu/El%20Desembarco%20Recoleta/Delivery?utm_source=GMB&utm_medium=GMB&utm_campaign=SitioWeb,pedir.eldesembarco.com,12639413100564074897,ChIJKV3IiyzLvJURkVGKnD83aK8,True,close,https://lh4.googleusercontent.com/-17FtOX0m0uE/AAAAAAAAAAI/AAAAAAAAAAA/ISA3Rh9cELg/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqJJuw68wJCn112nYLAJqLtZRVk06xMLVbqOM8IjKhKRlxjaGCWFmbXLBGtw_1ygEOmObFUVfbk1se0soxhX0ZCV2yDAU68F9C_W6zbXcciHqA3UQLghGGQ5pmQCm-M8MFzE2s=w408-h268-k-no,376,,
GDS,Restaurante chino,"Restaurante chino de comida para llevar, Restaurante de cocina mandarina, Restaurante de comida para llevar",Sucursal exclusiva de Delivery y/o Retiro por mostrador.,5491145843315,"Almte. F.J. Seguí 1684, C1416 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1416,Cdad. Autónoma de Buenos Aires,AR,-34.606979599999995,-58.4615248,3.8,2221,http://www.comidachina.com.ar/,www.comidachina.com.ar,8523848483141194127,ChIJ7SmlQQLKvJURjxHivAjLSnY,True,open,https://lh6.googleusercontent.com/-PQcFdo-TR6k/AAAAAAAAAAI/AAAAAAAAAAA/DdJftBr2bS0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOpy63iq1dXZcxnqkU-nBXm3sgOcmbW4Mux8fE1=w408-h272-k-no,325,moderate,
Mondo Spaghetti,Restaurant,"Espresso bar, Takeout restaurant","#EnMondo ofrecemos cafetería, especialidades de La Juvenil Pastas y mucho más que pastas! Desayunos, almuerzos, meriendas y cenas.
#TodoEsRico
#Delivery vía @pedidosya y #TakeAway, previa reserva telefónica.",5491167118133,"Av. Cabildo 1829, C1426ABA Cdad. Autónoma de Buenos Aires",Buenos Aires,C1426,Buenos Aires,AR,-34.5645023,-58.454319999999996,4.3,2220,https://mondospaghetti.com.ar/,mondospaghetti.com.ar,7459926260270452218,ChIJOw7CddG1vJUR-k0Hymj7hmc,True,close,https://lh5.googleusercontent.com/-ZdyGGy7BlZw/AAAAAAAAAAI/AAAAAAAAAAA/_uiXtZ7zSsw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNH6GAOBiuNsCqVgI5pL-itMAbVyCm1KziQbBTX=w408-h612-k-no,807,moderate,
Otaku Sushi Vicente Lopez,Takeout restaurant,"Sushi restaurant, Sushi takeaway",,5491154164480,"Av. Maipú 598, B1638 Vicente López, Provincia de Buenos Aires",Vicente López,B1638,Buenos Aires Province,AR,-34.532707099999996,-58.479303099999996,4.5,2216,https://otakusushi.com.ar/,otakusushi.com.ar,16268305187397276316,ChIJbxRvDue3vJURnJJ18F-hxOE,True,open,https://lh3.googleusercontent.com/-dIBQvjhVBjg/AAAAAAAAAAI/AAAAAAAAAAA/u0GGzPV9rZI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np56XxmU1GQiW1wrBpSyKanwUtCGDI9gpTCdcvfjDYjxpiK4pgvnipVld8YltEwbze7HcgsGTa9OTKwn14gXC-npxJkywc3Rt2Nbxo0PUXUuiPxS03bLUNl8ppptwLJ3Vhuq4QlDQ=w408-h419-k-no,1488,moderate,
La Cabaña Restaurant,Argentinian restaurant,"Grill, Chophouse restaurant, Restaurant, South American restaurant","La Cabaña es el restaurant más tradicional de Buenos Aires. Fundado en el año 1935, ha sido motivo de inspiración para la gastronomía local que a partir del éxito y renombre de LA CABAÑA, comenzó a reproducir un modelo que es hoy ampliamente difundido en la Ciudad, en el cual se pueden disfrutar los mejores cortes de carne argentinos a la parrilla, acompañados por excelentes vinos.
Transcurridos ya 85 años desde su inicio, La Cabaña continúa brindando un servicio de excelencia en un ambiente único, en el cual el estilo y tradición originales no han perdido vigencia.
Hoy con orgullo celebramos nuestra recomendación en la Guia Michelin 2025 @michelinguide",5491143143710,"Av. Alicia Moreau de Justo 580, C1107 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1107,Buenos Aires,AR,-34.6041125,-58.366738899999994,4.1,2207,http://www.lacabana.com.ar/,www.lacabana.com.ar,17185593852027406922,ChIJCR4f0aTKvJURSgo7JI5-f-4,True,open,https://lh5.googleusercontent.com/-S3ZblpVKekM/AAAAAAAAAAI/AAAAAAAAAAA/bSujfL8u5Lk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOhL1JN2rsZPJKRhttrHiEqSLevd5LKd24ww-JY=w408-h272-k-no,2622,moderate,
La Birra Bar Banfield,Restaurant,"Brewpub, Hamburger restaurant","Somos la birra bar! La mejor hamburguesa de argentina, pronto en Miami! Los esperamos todos los días de 12 a 24hs",5491144167107,"Av. Adolfo Alsina 400, B1832AHH, B1828 Banfield, Provincia de Buenos Aires",Banfield,B1828,Buenos Aires Province,AR,-34.740877399999995,-58.392627999999995,4.2,2202,,,15414737875708034332,ChIJAaIDpFXTvJURHD1WW20m7NU,True,close,https://lh3.googleusercontent.com/-k-RRx90mcXg/AAAAAAAAAAI/AAAAAAAAAAA/OipyJp-IRO8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPpSXtUozJ0VhjYAykG5dfPmaXFlF3MkPvIaPKY=w428-h240-k-no,678,moderate,
El Candado,Restaurant,"Argentinian restaurant, Family restaurant, Fish & chips restaurant, Haute French restaurant, Modern European restaurant","En pleno corazón del barrio Martínez, nace una perfecta combinación de calidad y servicio gastronómico desde 1982.",5491147921642,"Luis Sáenz Peña 1723, B1640 Martínez, Provincia de Buenos Aires",Martínez,B1640,Buenos Aires Province,AR,-34.490007299999995,-58.5068212,4.6,2194,http://www.elcandado.com.ar/,www.elcandado.com.ar,9965556552015852494,ChIJMzA6E6uxvJURzrP4X-LETIo,True,close,https://lh4.googleusercontent.com/-ZF5TAzegyI0/AAAAAAAAAAI/AAAAAAAAAAA/CtsLT1kg8Kk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNOMpBGaaxo4Dy-fTA5UfcY9W5WYrQQN9XMIkWO=w426-h240-k-no,1404,moderate,
